"id","sale_date","sale_time","gender","age","category","quantity","price_per_unit","total_sale","year","month","timeofday","name_day"
1765,"2022-10-18","22:49:00","Male",43,"Clothing",4,"50.00","200.00",2022,"October","Night","Tuesday"
1766,"2022-11-22","06:08:00","Male",38,"Electronics",3,"300.00","900.00",2022,"November","Morning","Tuesday"
1767,"2022-12-10","17:35:00","Male",39,"Beauty",3,"25.00","75.00",2022,"December","Evening","Saturday"
1768,"2022-07-31","09:52:00","Female",24,"Beauty",3,"25.00","75.00",2022,"July","Morning","Sunday"
1769,"2023-10-08","22:50:00","Female",31,"Electronics",4,"30.00","120.00",2023,"October","Night","Sunday"
1770,"2023-11-30","20:08:00","Male",32,"Clothing",1,"50.00","50.00",2023,"November","Evening","Thursday"
1771,"2023-09-13","13:41:00","Male",24,"Electronics",2,"25.00","50.00",2023,"September","Afternoon","Wednesday"
1772,"2022-02-03","19:06:00","Male",26,"Electronics",1,"30.00","30.00",2022,"February","Evening","Thursday"
1773,"2023-12-12","18:50:00","Male",25,"Electronics",4,"500.00","2000.00",2023,"December","Evening","Tuesday"
1774,"2023-03-09","06:48:00","Female",40,"Clothing",2,"25.00","50.00",2023,"March","Morning","Thursday"
1775,"2022-12-18","08:04:00","Female",46,"Electronics",4,"25.00","100.00",2022,"December","Morning","Sunday"
1776,"2022-10-23","20:07:00","Male",35,"Clothing",3,"30.00","90.00",2022,"October","Evening","Sunday"
1777,"2023-11-15","12:06:00","Male",48,"Electronics",3,"50.00","150.00",2023,"November","Afternoon","Wednesday"
1778,"2023-12-30","19:57:00","Female",47,"Beauty",4,"25.00","100.00",2023,"December","Evening","Saturday"
1779,"2023-01-02","19:45:00","Female",56,"Electronics",2,"500.00","1000.00",2023,"January","Evening","Monday"
1780,"2022-12-11","10:00:00","Male",52,"Electronics",2,"25.00","50.00",2022,"December","Morning","Sunday"
1781,"2022-10-13","12:22:00","Male",35,"Beauty",1,"500.00","500.00",2022,"October","Afternoon","Thursday"
1782,"2023-04-07","20:23:00","Male",59,"Clothing",3,"300.00","900.00",2023,"April","Evening","Friday"
1783,"2023-09-05","16:37:00","Female",56,"Clothing",1,"300.00","300.00",2023,"September","Afternoon","Tuesday"
1784,"2023-12-28","20:58:00","Female",34,"Electronics",1,"500.00","500.00",2023,"December","Evening","Thursday"
1785,"2022-02-20","11:17:00","Female",31,"Beauty",4,"50.00","200.00",2022,"February","Morning","Sunday"
1786,"2022-09-27","21:26:00","Male",48,"Clothing",4,"25.00","100.00",2022,"September","Night","Tuesday"
1787,"2022-05-30","07:42:00","Male",41,"Electronics",1,"25.00","25.00",2022,"May","Morning","Monday"
1788,"2022-05-03","20:35:00","Female",52,"Beauty",3,"300.00","900.00",2022,"May","Evening","Tuesday"
1789,"2023-11-10","17:02:00","Female",61,"Clothing",4,"500.00","2000.00",2023,"November","Evening","Friday"
1790,"2023-05-14","20:52:00","Male",62,"Clothing",1,"25.00","25.00",2023,"May","Evening","Sunday"
1791,"2022-10-06","14:52:00","Female",51,"Beauty",1,"25.00","25.00",2022,"October","Afternoon","Thursday"
1792,"2023-08-26","17:37:00","Female",20,"Beauty",1,"50.00","50.00",2023,"August","Evening","Saturday"
1793,"2022-12-11","06:05:00","Male",54,"Beauty",1,"30.00","30.00",2022,"December","Morning","Sunday"
1794,"2022-12-22","19:40:00","Female",60,"Beauty",1,"300.00","300.00",2022,"December","Evening","Thursday"
1795,"2023-12-29","18:50:00","Male",57,"Electronics",1,"300.00","300.00",2023,"December","Evening","Friday"
1796,"2023-11-12","18:36:00","Male",43,"Beauty",4,"30.00","120.00",2023,"November","Evening","Sunday"
1797,"2022-04-16","11:47:00","Male",40,"Clothing",3,"25.00","75.00",2022,"April","Morning","Saturday"
1798,"2023-07-18","20:26:00","Male",61,"Clothing",1,"50.00","50.00",2023,"July","Evening","Tuesday"
1799,"2023-10-01","19:09:00","Male",56,"Electronics",2,"50.00","100.00",2023,"October","Evening","Sunday"
1800,"2022-08-21","10:53:00","Male",32,"Clothing",4,"300.00","1200.00",2022,"August","Morning","Sunday"
1801,"2022-07-10","22:01:00","Male",21,"Clothing",4,"50.00","200.00",2022,"July","Night","Sunday"
1802,"2022-07-13","22:17:00","Female",46,"Beauty",1,"30.00","30.00",2022,"July","Night","Wednesday"
1803,"2023-12-26","19:36:00","Male",39,"Clothing",4,"25.00","100.00",2023,"December","Evening","Tuesday"
1804,"2023-01-10","22:46:00","Male",42,"Electronics",1,"30.00","30.00",2023,"January","Night","Tuesday"
1805,"2023-10-10","13:35:00","Female",30,"Beauty",3,"500.00","1500.00",2023,"October","Afternoon","Tuesday"
1806,"2023-06-14","10:13:00","Female",35,"Beauty",3,"300.00","900.00",2023,"June","Morning","Wednesday"
1807,"2022-08-04","22:15:00","Female",50,"Electronics",4,"50.00","200.00",2022,"August","Night","Thursday"
1808,"2023-02-12","10:48:00","Male",33,"Beauty",4,"500.00","2000.00",2023,"February","Morning","Sunday"
1809,"2023-10-16","18:09:00","Female",62,"Beauty",2,"50.00","100.00",2023,"October","Evening","Monday"
1810,"2023-09-22","18:29:00","Male",59,"Electronics",4,"25.00","100.00",2023,"September","Evening","Friday"
1811,"2023-12-09","21:58:00","Male",61,"Beauty",2,"25.00","50.00",2023,"December","Night","Saturday"
1812,"2023-10-25","22:19:00","Male",19,"Electronics",3,"25.00","75.00",2023,"October","Night","Wednesday"
1813,"2022-11-22","22:24:00","Male",52,"Electronics",3,"50.00","150.00",2022,"November","Night","Tuesday"
1814,"2022-09-07","17:53:00","Female",59,"Clothing",1,"500.00","500.00",2022,"September","Evening","Wednesday"
1815,"2023-05-24","22:19:00","Female",51,"Clothing",3,"25.00","75.00",2023,"May","Night","Wednesday"
1816,"2022-06-17","22:30:00","Male",47,"Beauty",2,"500.00","1000.00",2022,"June","Night","Friday"
1817,"2022-09-11","21:22:00","Male",30,"Beauty",4,"50.00","200.00",2022,"September","Night","Sunday"
1818,"2023-09-20","17:29:00","Male",30,"Electronics",1,"500.00","500.00",2023,"September","Evening","Wednesday"
1819,"2022-11-05","20:44:00","Female",35,"Beauty",2,"50.00","100.00",2022,"November","Evening","Saturday"
1820,"2023-05-13","21:31:00","Male",49,"Electronics",4,"50.00","200.00",2023,"May","Night","Saturday"
1821,"2022-10-03","07:17:00","Male",49,"Electronics",1,"300.00","300.00",2022,"October","Morning","Monday"
1822,"2023-09-09","17:15:00","Female",52,"Beauty",3,"50.00","150.00",2023,"September","Evening","Saturday"
1823,"2022-11-08","22:28:00","Female",56,"Electronics",2,"50.00","100.00",2022,"November","Night","Tuesday"
1824,"2023-01-24","20:19:00","Male",63,"Clothing",4,"30.00","120.00",2023,"January","Evening","Tuesday"
1825,"2023-08-30","18:34:00","Female",46,"Beauty",1,"25.00","25.00",2023,"August","Evening","Wednesday"
1826,"2022-12-30","22:05:00","Female",46,"Clothing",1,"300.00","300.00",2022,"December","Night","Friday"
1827,"2022-11-09","20:02:00","Male",61,"Beauty",3,"300.00","900.00",2022,"November","Evening","Wednesday"
1828,"2022-10-14","14:14:00","Female",33,"Electronics",4,"300.00","1200.00",2022,"October","Afternoon","Friday"
1829,"2022-05-30","22:37:00","Male",61,"Beauty",3,"30.00","90.00",2022,"May","Night","Monday"
1830,"2023-03-04","18:04:00","Female",64,"Clothing",3,"50.00","150.00",2023,"March","Evening","Saturday"
1831,"2022-03-26","10:54:00","Male",27,"Electronics",4,"25.00","100.00",2022,"March","Morning","Saturday"
1832,"2023-11-10","21:17:00","Male",47,"Beauty",4,"500.00","2000.00",2023,"November","Night","Friday"
1833,"2022-01-30","17:20:00","Male",42,"Beauty",4,"50.00","200.00",2022,"January","Evening","Sunday"
1834,"2023-04-14","06:53:00","Female",56,"Beauty",2,"30.00","60.00",2023,"April","Morning","Friday"
1835,"2022-09-18","20:58:00","Male",37,"Clothing",4,"50.00","200.00",2022,"September","Evening","Sunday"
1836,"2023-02-13","17:19:00","Female",22,"Clothing",1,"50.00","50.00",2023,"February","Evening","Monday"
1837,"2023-03-29","20:45:00","Male",18,"Beauty",3,"30.00","90.00",2023,"March","Evening","Wednesday"
1838,"2023-06-28","17:06:00","Male",47,"Electronics",2,"300.00","600.00",2023,"June","Evening","Wednesday"
1839,"2022-08-28","21:57:00","Female",20,"Electronics",4,"300.00","1200.00",2022,"August","Night","Sunday"
1840,"2023-05-12","20:22:00","Male",62,"Clothing",2,"25.00","50.00",2023,"May","Evening","Friday"
1841,"2023-11-14","18:55:00","Male",31,"Electronics",4,"25.00","100.00",2023,"November","Evening","Tuesday"
1842,"2022-10-04","14:03:00","Female",47,"Clothing",2,"300.00","600.00",2022,"October","Afternoon","Tuesday"
1843,"2023-09-21","18:58:00","Male",21,"Beauty",3,"500.00","1500.00",2023,"September","Evening","Thursday"
1844,"2022-10-25","20:30:00","Male",35,"Clothing",3,"50.00","150.00",2022,"October","Evening","Tuesday"
1846,"2023-11-16","17:51:00","Male",42,"Beauty",1,"50.00","50.00",2023,"November","Evening","Thursday"
1847,"2023-07-28","07:14:00","Female",18,"Electronics",4,"300.00","1200.00",2023,"July","Morning","Friday"
1848,"2022-12-27","10:16:00","Female",63,"Clothing",3,"25.00","75.00",2022,"December","Morning","Tuesday"
1849,"2023-07-21","22:42:00","Male",32,"Clothing",2,"25.00","50.00",2023,"July","Night","Friday"
1850,"2022-02-16","20:44:00","Female",26,"Beauty",2,"500.00","1000.00",2022,"February","Evening","Wednesday"
1851,"2022-09-10","21:36:00","Male",32,"Electronics",2,"25.00","50.00",2022,"September","Night","Saturday"
1852,"2023-10-11","18:09:00","Female",41,"Clothing",1,"300.00","300.00",2023,"October","Evening","Wednesday"
1853,"2023-05-29","18:39:00","Male",21,"Beauty",2,"500.00","1000.00",2023,"May","Evening","Monday"
1854,"2023-11-25","16:53:00","Male",29,"Clothing",1,"50.00","50.00",2023,"November","Afternoon","Saturday"
1855,"2023-12-27","21:15:00","Male",54,"Beauty",1,"25.00","25.00",2023,"December","Night","Wednesday"
1856,"2023-12-20","21:34:00","Male",54,"Electronics",4,"30.00","120.00",2023,"December","Night","Wednesday"
1857,"2022-11-09","12:15:00","Male",60,"Electronics",2,"25.00","50.00",2022,"November","Afternoon","Wednesday"
1858,"2023-09-14","20:47:00","Male",23,"Electronics",2,"50.00","100.00",2023,"September","Evening","Thursday"
1859,"2022-09-14","20:58:00","Female",56,"Electronics",3,"500.00","1500.00",2022,"September","Evening","Wednesday"
1860,"2022-03-12","11:21:00","Male",63,"Clothing",4,"50.00","200.00",2022,"March","Morning","Saturday"
1861,"2022-07-04","10:41:00","Female",41,"Clothing",3,"30.00","90.00",2022,"July","Morning","Monday"
1862,"2022-02-06","22:50:00","Male",28,"Electronics",4,"300.00","1200.00",2022,"February","Night","Sunday"
1863,"2023-05-26","22:33:00","Female",30,"Electronics",2,"25.00","50.00",2023,"May","Night","Friday"
1864,"2023-04-30","21:00:00","Female",51,"Electronics",1,"500.00","500.00",2023,"April","Night","Sunday"
1865,"2022-11-18","14:52:00","Female",42,"Clothing",1,"300.00","300.00",2022,"November","Afternoon","Friday"
1866,"2023-08-17","22:38:00","Male",24,"Electronics",1,"50.00","50.00",2023,"August","Night","Thursday"
1867,"2023-05-16","19:55:00","Male",21,"Electronics",1,"500.00","500.00",2023,"May","Evening","Tuesday"
1868,"2022-12-06","16:23:00","Female",25,"Electronics",1,"300.00","300.00",2022,"December","Afternoon","Tuesday"
1869,"2022-10-23","19:51:00","Male",37,"Beauty",3,"500.00","1500.00",2022,"October","Evening","Sunday"
1870,"2023-11-09","20:38:00","Female",46,"Electronics",4,"30.00","120.00",2023,"November","Evening","Thursday"
1871,"2022-09-26","18:39:00","Male",62,"Beauty",2,"30.00","60.00",2022,"September","Evening","Monday"
1872,"2022-11-22","17:02:00","Female",63,"Beauty",3,"25.00","75.00",2022,"November","Evening","Tuesday"
1873,"2022-11-24","19:18:00","Female",27,"Electronics",4,"25.00","100.00",2022,"November","Evening","Thursday"
1874,"2022-05-14","20:58:00","Male",60,"Beauty",1,"30.00","30.00",2022,"May","Evening","Saturday"
1875,"2022-06-03","22:42:00","Female",51,"Electronics",4,"500.00","2000.00",2022,"June","Night","Friday"
1876,"2023-11-05","19:53:00","Male",43,"Clothing",4,"30.00","120.00",2023,"November","Evening","Sunday"
1877,"2023-01-25","20:19:00","Female",58,"Clothing",1,"25.00","25.00",2023,"January","Evening","Wednesday"
1878,"2023-01-24","22:56:00","Female",20,"Clothing",1,"30.00","30.00",2023,"January","Night","Tuesday"
1879,"2022-11-18","15:27:00","Male",23,"Clothing",1,"30.00","30.00",2022,"November","Afternoon","Friday"
1880,"2023-06-14","20:03:00","Male",22,"Beauty",2,"500.00","1000.00",2023,"June","Evening","Wednesday"
1881,"2023-07-11","17:23:00","Male",22,"Electronics",1,"300.00","300.00",2023,"July","Evening","Tuesday"
1882,"2023-06-21","20:56:00","Female",64,"Electronics",2,"25.00","50.00",2023,"June","Evening","Wednesday"
1883,"2023-09-20","17:54:00","Male",40,"Electronics",1,"500.00","500.00",2023,"September","Evening","Wednesday"
1884,"2023-07-09","21:45:00","Female",26,"Clothing",2,"30.00","60.00",2023,"July","Night","Sunday"
1885,"2022-11-09","07:32:00","Female",52,"Clothing",4,"30.00","120.00",2022,"November","Morning","Wednesday"
1886,"2023-07-26","11:51:00","Male",37,"Electronics",3,"300.00","900.00",2023,"July","Morning","Wednesday"
1887,"2023-12-11","19:34:00","Male",59,"Clothing",4,"25.00","100.00",2023,"December","Evening","Monday"
1888,"2022-06-14","08:10:00","Female",52,"Electronics",4,"25.00","100.00",2022,"June","Morning","Tuesday"
1889,"2022-09-02","22:48:00","Female",35,"Electronics",1,"50.00","50.00",2022,"September","Night","Friday"
1890,"2023-10-18","14:20:00","Male",34,"Electronics",2,"25.00","50.00",2023,"October","Afternoon","Wednesday"
1891,"2023-12-22","06:11:00","Male",41,"Electronics",3,"300.00","900.00",2023,"December","Morning","Friday"
1892,"2023-10-01","07:22:00","Male",20,"Electronics",1,"50.00","50.00",2023,"October","Morning","Sunday"
1893,"2023-02-25","17:04:00","Male",49,"Electronics",1,"50.00","50.00",2023,"February","Evening","Saturday"
1894,"2023-12-29","18:11:00","Male",52,"Electronics",1,"30.00","30.00",2023,"December","Evening","Friday"
1895,"2023-03-27","20:59:00","Female",55,"Clothing",4,"30.00","120.00",2023,"March","Evening","Monday"
1896,"2022-11-05","20:19:00","Female",30,"Electronics",2,"25.00","50.00",2022,"November","Evening","Saturday"
1897,"2023-10-27","17:12:00","Female",64,"Electronics",2,"50.00","100.00",2023,"October","Evening","Friday"
1898,"2023-11-13","18:17:00","Female",42,"Clothing",3,"30.00","90.00",2023,"November","Evening","Monday"
1899,"2023-05-03","21:03:00","Male",26,"Clothing",2,"300.00","600.00",2023,"May","Night","Wednesday"
1900,"2022-01-21","06:43:00","Male",21,"Clothing",2,"30.00","60.00",2022,"January","Morning","Friday"
1901,"2023-11-29","11:05:00","Male",31,"Electronics",1,"30.00","30.00",2023,"November","Morning","Wednesday"
1902,"2022-12-21","17:12:00","Female",54,"Beauty",1,"50.00","50.00",2022,"December","Evening","Wednesday"
1903,"2023-07-27","21:44:00","Female",51,"Beauty",4,"50.00","200.00",2023,"July","Night","Thursday"
1904,"2022-11-25","19:41:00","Male",28,"Clothing",1,"500.00","500.00",2022,"November","Evening","Friday"
1905,"2023-08-29","06:07:00","Male",58,"Beauty",1,"300.00","300.00",2023,"August","Morning","Tuesday"
1906,"2022-10-01","20:10:00","Female",20,"Clothing",1,"50.00","50.00",2022,"October","Evening","Saturday"
1907,"2022-11-17","11:21:00","Female",45,"Electronics",1,"25.00","25.00",2022,"November","Morning","Thursday"
1908,"2023-12-17","12:34:00","Male",46,"Beauty",4,"300.00","1200.00",2023,"December","Afternoon","Sunday"
1909,"2022-10-22","19:41:00","Male",26,"Electronics",1,"300.00","300.00",2022,"October","Evening","Saturday"
1910,"2022-10-09","06:22:00","Female",20,"Beauty",3,"50.00","150.00",2022,"October","Morning","Sunday"
1911,"2023-12-13","18:33:00","Male",42,"Electronics",3,"300.00","900.00",2023,"December","Evening","Wednesday"
1912,"2022-05-27","07:40:00","Male",51,"Beauty",3,"50.00","150.00",2022,"May","Morning","Friday"
1913,"2022-06-23","07:10:00","Male",29,"Electronics",3,"30.00","90.00",2022,"June","Morning","Thursday"
1914,"2023-11-05","17:49:00","Female",59,"Electronics",1,"500.00","500.00",2023,"November","Evening","Sunday"
1915,"2023-07-10","22:50:00","Female",26,"Beauty",3,"30.00","90.00",2023,"July","Night","Monday"
1916,"2022-11-08","12:40:00","Female",32,"Electronics",1,"50.00","50.00",2022,"November","Afternoon","Tuesday"
1917,"2022-05-02","07:17:00","Female",57,"Electronics",4,"50.00","200.00",2022,"May","Morning","Monday"
1918,"2022-12-10","21:57:00","Female",42,"Electronics",3,"30.00","90.00",2022,"December","Night","Saturday"
1919,"2022-10-25","17:54:00","Female",22,"Beauty",2,"25.00","50.00",2022,"October","Evening","Tuesday"
1920,"2022-10-24","08:33:00","Female",28,"Beauty",3,"25.00","75.00",2022,"October","Morning","Monday"
1921,"2022-02-08","07:01:00","Male",51,"Electronics",3,"25.00","75.00",2022,"February","Morning","Tuesday"
1922,"2023-10-28","20:07:00","Male",41,"Electronics",1,"50.00","50.00",2023,"October","Evening","Saturday"
1923,"2022-04-03","17:38:00","Male",32,"Beauty",3,"300.00","900.00",2022,"April","Evening","Sunday"
1924,"2022-11-28","22:25:00","Male",55,"Beauty",2,"50.00","100.00",2022,"November","Night","Monday"
1925,"2023-12-21","17:05:00","Male",25,"Electronics",1,"300.00","300.00",2023,"December","Evening","Thursday"
1926,"2023-08-07","20:22:00","Male",22,"Electronics",1,"30.00","30.00",2023,"August","Evening","Monday"
1927,"2023-09-06","19:44:00","Male",43,"Electronics",4,"500.00","2000.00",2023,"September","Evening","Wednesday"
1928,"2023-07-29","06:39:00","Female",35,"Clothing",4,"300.00","1200.00",2023,"July","Morning","Saturday"
1929,"2022-09-15","06:50:00","Female",23,"Beauty",3,"25.00","75.00",2022,"September","Morning","Thursday"
1930,"2023-12-21","19:58:00","Male",54,"Clothing",4,"50.00","200.00",2023,"December","Evening","Thursday"
1931,"2022-12-01","19:15:00","Male",30,"Beauty",4,"30.00","120.00",2022,"December","Evening","Thursday"
1932,"2022-11-08","07:07:00","Female",45,"Beauty",4,"25.00","100.00",2022,"November","Morning","Tuesday"
1933,"2022-01-12","11:04:00","Male",22,"Beauty",1,"30.00","30.00",2022,"January","Morning","Wednesday"
1934,"2022-09-08","17:06:00","Male",30,"Beauty",1,"500.00","500.00",2022,"September","Evening","Thursday"
1935,"2022-12-16","22:40:00","Female",34,"Beauty",1,"50.00","50.00",2022,"December","Night","Friday"
1936,"2022-06-19","11:32:00","Male",57,"Beauty",4,"50.00","200.00",2022,"June","Morning","Sunday"
